epoch,lr,train_mse,train_mae,train_rmse,train_mape,train_r2,val_mse,val_mae,val_rmse,val_mape,val_r2,tiempo_epoca_s,its_por_s,muestras_por_s
20,2.5e-05,0.04657979970687128,0.16342786342438825,0.21582353835221793,86.71700573529732,0.9481698606411,0.4936409217740156,0.5674667917790354,0.702595845258151,36.04881852902603,-20.768003874859424,22.893320700000913,66.00178365561182,2111.751310940141
21,2.5e-05,0.04573087197504895,0.16188912396840785,0.2138477775779981,85.80026247878888,0.9493598668845785,0.4423987995653647,0.5254900262537071,0.6651306635281257,33.323823179256955,-18.432142363313837,22.38476350000019,67.50127156804615,2159.7279774700137
22,2.5e-05,0.04485224365482213,0.16033967015032857,0.21178348296036245,85.09257452042868,0.9504694476728295,0.47070303789989765,0.5477690063832968,0.6860780115263115,34.7991698313073,-19.700166855453624,23.155337500000314,65.25493312286982,2087.8555538220658
23,2.5e-05,0.04401620946133355,0.15878982370352718,0.20980040386360926,84.27494558187783,0.9512705124167969,0.46244597368435847,0.5411220469459475,0.6800338033394799,34.41542853801389,-19.302739956992763,23.884950700001355,63.26159174362099,2024.0778642259143
24,2.5e-05,0.04324816473507255,0.15750206541973158,0.20796193097553348,83.75116637653348,0.9518380946020193,0.4760378956001469,0.5571035435572848,0.6899549953440057,35.469981415439165,-19.887189226995208,27.350197699999626,55.24640138158931,1767.6289045618366
25,2.5e-05,0.042442936664382654,0.15598357074885053,0.2060168358760581,83.0430509816011,0.953029257143551,0.48509290996760573,0.5619832220766109,0.6964861161341307,35.7464617746256,-20.30372683557327,23.060649199998807,65.5228734844151,2096.428404105922
26,1.25e-05,0.04132800976392192,0.1538419050269221,0.20329291616758788,81.8286552482066,0.9538698289310295,0.4644018797466327,0.5458485053022174,0.6814703806818259,34.72335287312657,-19.370856328424154,23.60718409999936,64.00593961564611,2047.8935477951102
27,1.25e-05,0.04087109800024762,0.15299083007375708,0.20216601593800979,81.41082123020514,0.9547987684023419,0.4578519697827229,0.5396510270988794,0.6766475964508578,34.30229026475813,-19.084713254114238,24.54520550000052,61.5598838640796,1969.6310955717595
28,1.25e-05,0.040561234361538044,0.1524305777667979,0.20139819850618834,81.0761922299942,0.9548684951696614,0.4605403806668311,0.5411640231956195,0.6786312552976256,34.3565747922069,-19.210424521546745,22.380412000000433,67.5143960709915,2160.1479007624644
29,1.25e-05,0.040275240502269084,0.1519389134816219,0.2006869216024529,80.8680893840705,0.9552576273571854,0.46288734461547437,0.5434781476976092,0.6803582472605696,34.55108323490399,-19.302824524868807,24.773303300000407,60.993077172715,1951.4959072898125
